Number,Level,Vocabulary,Wordclass,Guide
681,3급,비타민,명사,비타민을 섭취하다
682,3급,비하다,동사,비할 수 없다
683,3급,비행03,명사,비행 스케줄
684,3급,비행장,명사,비행장에 도착하다
685,3급,빈자리,명사,빈자리에 앉다
686,3급,빌다01,동사,소원을 빌다
687,3급,빗다,동사,머리를 빗다
688,3급,빛,명사,형광등 빛
689,3급,빠지다01,동사,앞니가 빠지다
690,3급,빨강,명사,색
691,3급,빨개지다,동사,얼굴이 빨개지다
692,3급,빨다01,동사,사탕을 빨다
693,3급,뺏다,동사,돈을 뺏다
694,3급,뼈,명사,동물의 뼈
695,3급,뽀뽀,명사,볼에 뽀뽀하다
696,3급,뿌리,명사,나무의 뿌리
697,3급,뿌리다,동사,물을 뿌리다
698,3급,삐다,동사,발목을 삐다
699,3급,-사01,접사,변호사
700,3급,사건,명사,사건이 발생하다
701,3급,사과02,명사,잘못을 사과하다
702,3급,사교적01/사교적02,관형사/명사,사교적 성격
703,3급,사나이,명사,씩씩한 사나이
704,3급,사라지다,동사,사람들이 사라지다
705,3급,사무,명사,사무 담당
706,3급,사무소,명사,개인 사무소
707,3급,사물,명사,사물을 그리다
708,3급,사생활,명사,사생활 간섭
709,3급,사업가,명사,사업가로서 성공하다
710,3급,사용법,명사,사용법을 설명하다
711,3급,사우나,명사,사우나로 땀을 내다
712,3급,사이트,명사,사이트에 접속하다
713,3급,사인02,동사,계약서에 사인하다
714,3급,사자02,명사,동물
715,3급,사적01/사적02,관형사/명사,사적인 생활
716,3급,사전00,명사,백과사전
717,3급,사전01,명사,사전 준비
718,3급,사진관,명사,사진관을 운영하다
719,3급,사촌,명사,사촌 언니
720,3급,사항,명사,주의 사항
721,3급,사회02,명사,상류 사회
722,3급,사회자,명사,사회자가 질문하다
723,3급,사회적01/사회적02,관형사/명사,사회적 문제
724,3급,삭제,명사,파일 삭제
725,3급,산꼭대기,명사,산꼭대기에 오르다
726,3급,산업,명사,자동차 산업
727,3급,살아나다,동사,겨우 살아나다
728,3급,살인,명사,살인을 저지르다
729,3급,살짝,부사,살짝 움직이다
730,3급,살찌다,동사,살찐 몸
731,3급,살펴보다,동사,주위를 살펴보다
732,3급,살피다,동사,주위를 살피다
733,3급,삶,명사,삶을 누리다
734,3급,삶다,동사,국수를 삶다
735,3급,상01,명사,상과 하
736,3급,상02,명사,상을 차리다
737,3급,상관없다,형용사,상관없는 문제
738,3급,상담,명사,상담을 받다
739,3급,상대방,명사,상대방의 입장
740,3급,상식,명사,상식에 어긋나다
741,3급,상영,명사,영화 상영
742,3급,상점,명사,상점의 주인
743,3급,상태,명사,건강 상태
744,3급,상하다,동사,뼈가 상하다
745,3급,상황,명사,주변 상황
746,3급,새로이,부사,새로이 시작하다
747,3급,새엄마,명사,새엄마를 맞이하다
748,3급,새우,명사,새우를 먹다
749,3급,새집01,명사,새집으로 이사하다
750,3급,샌들,명사,샌들을 신다
751,3급,-생02,접사,실습생
752,3급,생년월일,명사,생년월일을 적다
753,3급,생머리,명사,곱슬머리
754,3급,생활비,명사,생활비를 벌다
755,3급,생활용품,명사,생활용품을 구입하다
756,3급,샴푸,명사,샴푸로 머리를 감다
757,3급,서02,명사,방향
758,3급,서넛,수사,숫자
759,3급,서명,명사,사인
760,3급,서부,명사,서부 지역
761,3급,서투르다,형용사,서투른 운전
762,3급,석유,명사,석유 연료
763,3급,선04,명사,선을 긋다
764,3급,선글라스,명사,선글라스를 끼다
765,3급,선약,명사,선약이 있다
766,3급,설01,명사,설날
767,3급,설명서,명사,제품 설명서
768,3급,설문,명사,설문에 답하다
769,3급,설문지,명사,설문지를 돌리다
770,3급,설사01,명사,설사 증상
771,3급,성당,명사,성당에 다니다
772,3급,성명01,명사,이름
773,3급,성별,명사,성별에 관계없이
774,3급,성실,명사,성실한 사람
775,3급,성인01,명사,성인 여성
776,3급,세기,명사,21세기
777,3급,세다02,동사,수를 세다
778,3급,세련되다,형용사,옷차림이 세련되다
779,3급,세로01/세로02,명사/부사,세로와 가로
780,3급,세월,명사,세월이 흐르다
781,3급,세일,명사,세일 가격
782,3급,세제01,명사,세제로 닦아내다
783,3급,세차,명사,세차를 받다
784,3급,세탁물,명사,세탁물을 맡기다
785,3급,세트,명사,선물 세트
786,3급,센티,의존명사,1센티
787,3급,셔츠,명사,셔츠를 입다
788,3급,-소,접사,연구소
789,3급,소-02,접사,소규모
790,3급,소감,명사,소감을 말하다
791,3급,소개팅,명사,소개팅을 나가다
792,3급,소극장,명사,소극장에서 공연하다
793,3급,소금물,명사,소금물에 절이다
794,3급,소나기,명사,소나기가 내리다
795,3급,소독,명사,상처 소독
796,3급,소독약,명사,소독약을 바르다
797,3급,소매01,명사,소매가 길다
798,3급,소문,명사,소문이 퍼지다
799,3급,소방관,명사,소방관이 출동하다
800,3급,소방서,명사,소방서에 신고하다
801,3급,소변,명사,소변이 마렵다
802,3급,소설가,명사,소설가의 작품
803,3급,소설책,명사,소설책을 읽다
804,3급,소시지,명사,소시지를 먹다
805,3급,소아과,명사,소아과에서 진찰 받다
806,3급,소요01,명사,소요 시간
807,3급,소원,명사,소원을 빌다
808,3급,소화,명사,소화를 돕다
809,3급,속담,명사,속담을 인용하다
810,3급,속상하다,형용사,속상한 마음
811,3급,손가방,명사,손가방을 들다
812,3급,손등,명사,손등으로 문지르다
813,3급,손목,명사,손목이 가늘다
814,3급,손목시계,명사,손목시계를 차다
815,3급,손발,명사,손발이 저리다
816,3급,손뼉,명사,손뼉을 치다
817,3급,손자,명사,손자와 손녀
818,3급,솜씨,명사,솜씨가 좋다
819,3급,송별회,명사,송별회를 열다
820,3급,송이,명사,송이가 맺히다
821,3급,쇠고기,명사,쇠고기를 굽다
822,3급,쇼,명사,쇼를 보다
823,3급,쇼핑몰,명사,쇼핑몰을 운영하다
824,3급,쇼핑센터,명사,쇼핑센터에서 사다
825,3급,수06,명사,요일
826,3급,수다,명사,수다를 떨다
827,3급,수단01,명사,결제 수단
828,3급,수도01,명사,수도가 새다
829,3급,수도02,명사,나라의 수도
830,3급,수량,명사,수량이 모자라다
831,3급,수리03,명사,수리를 맡기다
832,3급,수면02,명사,수면을 취하다
833,3급,수면제,명사,수면제를 복용하다
834,3급,수선02,명사,수선을 맡기다
835,3급,수수료,명사,수수료가 붙다
836,3급,수입01,명사,수입이 많다
837,3급,수입02,명사,수입을 허용하다
838,3급,수정03,명사,계획의 수정
839,3급,수집02,명사,우표 수집
840,3급,수출,명사,해외 수출
841,3급,수표,명사,수표를 발행하다
842,3급,수학02,명사,수학 문제
843,3급,숙박,명사,숙박 시설
844,3급,숙박비,명사,호텔의 숙박비
845,3급,숙소,명사,숙소에 머물다
846,3급,순간,명사,위기의 순간
847,3급,술잔,명사,술잔을 돌리다
848,3급,숨다,동사,몰래 숨다
849,3급,숲,명사,숲이 우거지다
850,3급,쉬다02,동사,목이 쉬다
851,3급,쉿,감탄사,
852,3급,슈퍼,명사,슈퍼에서 구입하다
853,3급,스무째00,수사/관형사/명사,순서
854,3급,스커트,명사,스커트를 입다
855,3급,스타일,명사,독특한 스타일
856,3급,스타킹,명사,스타킹을 신다
857,3급,슬리퍼,명사,슬리퍼를 신다
858,3급,습기,명사,습기가 차다
859,3급,습도,명사,습도가 높다
860,3급,습하다,형용사,습한 공기
861,3급,승객,명사,승객을 태우다
862,3급,승무원,명사,비행기 승무원
863,3급,승진,명사,승진 시험
864,3급,승차,명사,승차 거부
865,3급,승차권,명사,승차권을 끊다
866,3급,시04,명사,시를 읽다
867,3급,시각01,명사,일출 시각
868,3급,시기01,명사,등록 시기
869,3급,시내버스,명사,시내버스를 타다
870,3급,시대,명사,조선 시대
871,3급,시디,명사,시디를 굽다
872,3급,시설,명사,교육 시설
873,3급,시아버지,명사,시아버지를 모시다
874,3급,시외,명사,시외로 나가다
875,3급,시외버스,명사,시외버스를 타다
876,3급,시장01,명사,시장을 뽑다
877,3급,시집01,명사,시집 식구
878,3급,시집02,명사,시집을 읽다
879,3급,시험지,명사,시험지를 채점하다
880,3급,식기,명사,식기를 닦다
881,3급,식당가,명사,식당가에서 먹다
882,3급,식료품,명사,식료품 가게
883,3급,식비,명사,식비가 들다
884,3급,식사량,명사,식사량을 조절하다
885,3급,식용유,명사,식용유에 튀기다
886,3급,식중독,명사,식중독에 걸리다
887,3급,식품점,명사,식품점에서 사다
888,3급,식후,명사,식후 30분
889,3급,식히다,동사,더위를 식히다
890,3급,신경,명사,신경이 예민하다
891,3급,신고,명사,도난 신고
892,3급,신기하다01,형용사,신기한 일
893,3급,신나다,동사,신난 아이들
894,3급,신문사,명사,신문사 기자
895,3급,신문지,명사,신문지에 싸다
896,3급,신부01,명사,신부와 수녀
897,3급,신분,명사,사회적 신분
898,3급,신사,명사,신사와 숙녀
899,3급,신용,명사,신용을 잃다
900,3급,신입,명사,신입 사원
901,3급,신입생,명사,신입생을 모집하다
902,3급,신청서,명사,신청서를 접수하다
903,3급,신체,명사,신체가 튼튼하다
904,3급,신혼,명사,신혼 생활
905,3급,신혼부부,명사,예비 신혼부부
906,3급,실01,명사,실로 묶다
907,3급,실내,명사,실내 수영장
908,3급,실력,명사,실력이 뛰어나다
909,3급,실리다01,동사,배에 실리다
910,3급,실망,명사,실망이 크다
911,3급,실제로,부사,실제로 일어나다
912,3급,실종,명사,실종 사건
913,3급,실컷,부사,실컷 놀다
914,3급,싫증,명사,싫증이 나다
915,3급,-심,접사,배려심
916,3급,심각하다,형용사,문제가 심각하다
917,3급,심리,명사,기대 심리
918,3급,싱싱하다,형용사,싱싱한 꽃
919,3급,싸다02,동사,오줌을 싸다
920,3급,쌍,명사,쌍으로 묶다
921,3급,쌍둥이,명사,이란성 쌍둥이
922,3급,쌓이다,동사,책들이 쌓이다
923,3급,썩다,동사,고기가 썩다
924,3급,쏟다,동사,기름을 쏟다
925,3급,쏟아지다,동사,물이 쏟아지다
926,3급,쓰기,명사,쓰기 평가
927,3급,쓰이다01,동사,글씨가 쓰이다
928,3급,쓰이다02,동사,재료가 쓰이다
929,3급,쓸다,동사,낙엽을 쓸다
930,3급,씨01,명사,씨를 뿌리다
931,3급,-씩,접사,조금씩
932,3급,아가,명사,아가가 울다
933,3급,아끼다,동사,돈을 아끼다
934,3급,아냐,감탄사,
935,3급,아래층,명사,아래층으로 내려가다
936,3급,아랫사람,명사,아랫사람의 도리
937,3급,아랫집,명사,아랫집에 내려가다
938,3급,아쉽다,명사,작별이 아쉽다
939,3급,아시아,명사,아시아 대륙
940,3급,아이02,감탄사,
941,3급,아이고,감탄사,
942,3급,아이디어,명사,아이디어가 뛰어나다
943,3급,아침밥,명사,아침밥을 먹다
944,3급,아침저녁00,명사,아침저녁으로 만나다
945,3급,아프리카,명사,아프리카 대륙
946,3급,아픔,명사,육신의 아픔
947,3급,아홉째02/아홉째01/아홉째03,수사/관형사/명사,순서
948,3급,악수,명사,화해의 악수
949,3급,안과,명사,안과 진료
950,3급,안내서00,명사,안내서를 읽다
951,3급,안내원,명사,안내원을 따라가다
952,3급,안내판,명사,안내판을 세우다
953,3급,안방,명사,아늑한 안방
954,3급,안부,명사,안부를 묻다
955,3급,안색,명사,안색이 나쁘다
956,3급,안심02,명사,안심 귀가
957,3급,안약,명사,안약을 넣다
958,3급,안전띠,명사,안전띠를 매다
959,3급,안정01,명사,안정을 유지하다
960,3급,않다01,동사,세수를 않다
961,3급,알01/알02,명사/의존명사,알을 까다
962,3급,알레르기,명사,알레르기 증상
963,3급,알려지다,동사,사실이 알려지다
964,3급,알아내다,동사,사실을 알아내다
965,3급,알아듣다,동사,말귀를 알아듣다
966,3급,암02,명사,암에 걸리다
967,3급,앗,감탄사,
968,3급,앞날,명사,앞날을 기약하다
969,3급,앞뒤,명사,앞뒤를 돌아보다
970,3급,앞머리,명사,앞머리를 기르다
971,3급,앞집,명사,앞집 아줌마
972,3급,애기,명사,애기를 낳다
973,3급,애완동물,명사,애완동물을 기르다
974,3급,액세서리,명사,액세서리를 걸치다
975,3급,액자,명사,액자를 걸다
976,3급,야경,명사,야경을 감상하다
977,3급,야근,명사,야근이 잦다
978,3급,야외,명사,야외로 나가다
979,3급,약도,명사,약도를 그리다
980,3급,약품,명사,약품 개발
981,3급,양02,명사,양을 몰다
982,3급,양04,관형사,양 볼
983,3급,양06,명사,알맞은 양
984,3급,양념,명사,양념을 뿌리다
985,3급,양력,명사,양력과 음력
986,3급,양배추,명사,양배추를 썰다
987,3급,양보,명사,자리 양보
988,3급,양산01,명사,양산을 쓰다
989,3급,양식04,명사,양식에 맞추다
990,3급,양옆,명사,양옆에 앉다
991,3급,양쪽,명사,양쪽 뺨
992,3급,양파,명사,양파 냄새
993,3급,얘03,줄어든꼴,이 아이
994,3급,-어01,접사,한국어
995,3급,어기다,동사,약속을 어기다
996,3급,어느새,부사,어느새 다 자라다
997,3급,어떡하다,줄어든꼴,어떠하게 하다
998,3급,어려움,명사,어려움을 겪다
999,3급,어머,감탄사,
1000,3급,어저께02/어저께01,부사/명사,어저께 아침
1001,3급,어지럽다,형용사,머리가 어지럽다
1002,3급,어휘,명사,풍부한 어휘
1003,3급,어휴,감탄사,
1004,3급,언덕,명사,언덕을 오르다
1005,3급,얼룩,명사,옷의 얼룩
1006,3급,얼른,부사,얼른 일어나다
1007,3급,얼마간,명사,얼마간의 돈
1008,3급,업다,동사,아이를 업다
1009,3급,업무,명사,업무를 끝내다
1010,3급,없애다,동사,근심을 없애다
1011,3급,없어지다,동사,말이 없어지다
1012,3급,없이,부사,사고 없이
1013,3급,엊그제02/엊그제01,명사/부사,엊그제 아침
1014,3급,에스컬레이터,명사,에스컬레이터에 오르다
1015,3급,여02,명사,남과 여
1016,3급,-여02,접사,십여 년
1017,3급,여가,명사,여가를 즐기다
1018,3급,여관,명사,여관을 잡다
1019,3급,여기다,동사,친구로 여기다
1020,3급,여덟째02/여덟째01/여덟째03,수사/관형사/명사,순서
1021,3급,여드름,명사,여드름이 나다
1022,3급,여름철,명사,여름철 날씨
1023,3급,여름휴가,명사,여름휴가를 떠나다
1024,3급,여보,감탄사,
1025,3급,여섯째02/여섯째01/여섯째03,수사/관형사/명사,순서
1026,3급,여유,명사,여유가 넘치다
1027,3급,여유롭다,형용사,여유로운 삶
1028,3급,여인,명사,중년 여인
1029,3급,여쭈다,동사,선생님께 여쭈다
1030,3급,역사가,명사,역사가가 연구하다
1031,3급,역사적01/역사적02,관형사/명사,역사적 기록
1032,3급,역할,명사,역할을 맡다
1033,3급,연01,명사,연 강수량
1034,3급,연고01,명사,연고를 바르다
1035,3급,연구,명사,연구 성과
1036,3급,연기01,명사,무기한 연기
1037,3급,연기03,명사,배우의 연기
1038,3급,연두색,명사,색
1039,3급,연인,명사,연인 관계
1040,3급,연장02,명사,연장 근무
1041,3급,연주,명사,피아노 연주
1042,3급,연주회,명사,피아노 연주회
1043,3급,연하다,형용사,고기가 연하다
1044,3급,열리다01,동사,사과가 열리다
1045,3급,열쇠고리,명사,열쇠고리를 사오다
1046,3급,열째02/열째01/열째03,수사/관형사/명사,순서
1047,3급,영01,부사,
1048,3급,영리하다,형용사,영리한 학생
1049,3급,영상01,명사,영상에 담다
1050,3급,영상02,명사,영상의 온도
1051,3급,영양,명사,영양 상태
1052,3급,영양제,명사,영양제를 챙기다
1053,3급,영웅,명사,전쟁 영웅
1054,3급,영원히,부사,영원히 사랑하다
1055,3급,영향,명사,영향을 미치다
1056,3급,예05,명사,대표적인 예
1057,3급,예06,명사,예가 바르다
1058,3급,예금,명사,예금을 인출하다
1059,3급,예방,명사,산불 예방
1060,3급,예보,명사,날씨 예보
1061,3급,예상,명사,예상과 다르다
1062,3급,예식장,명사,예식장을 예약하다
1063,3급,예의,명사,예의가 바르다
1064,3급,예절,명사,예절을 지키다
1065,3급,예정,명사,예정 시간
1066,3급,예측,명사,예측이 어긋나다
1067,3급,예컨대,부사,
1068,3급,옛날이야기,명사,옛날이야기를 듣다
1069,3급,오02,감탄사,
1070,3급,오락실,명사,오락실 게임
1071,3급,오래오래,부사,오래오래 사세요
1072,3급,오랜,관형사,오랜 시간
1073,3급,오른편,명사,오른편을 향하다
1074,3급,오리,명사,오리를 잡다
1075,3급,오징어,명사,오징어 요리
1076,3급,오토바이,명사,오토바이를 몰다
1077,3급,오페라,명사,오페라를 감상하다
1078,3급,오피스텔,명사,오피스텔을 분양하다
1079,3급,오해,명사,오해를 풀다
1080,3급,온,관형사,온 집안
1081,3급,온몸,명사,온몸이 나른하다
1082,3급,온천,명사,온천 관광
1083,3급,올,명사,올 삼월
1084,3급,올라서다,동사,계단에 올라서다
1085,3급,올려놓다,동사,책을 올려놓다
1086,3급,올바르다,형용사,올바른 태도
1087,3급,올여름,명사,올여름 날씨
1088,3급,옮기다,동사,숙소를 옮기다
1089,3급,옷차림,명사,옷차림이 가볍다
1090,3급,와인,명사,와인을 마시다
1091,3급,완성,명사,완성을 시키다
1092,3급,왕복,명사,왕복 열차
1093,3급,외02,의존명사,그 외
1094,3급,외과,명사,외과 의사
1095,3급,외교,명사,외교 관계
1096,3급,외교관,명사,외교관을 임명하다
1097,3급,외모,명사,준수한 외모
1098,3급,외박,명사,외박이 잦다
1099,3급,외부,명사,외부 공사
1100,3급,외삼촌,명사,외삼촌과 외숙모
1101,3급,외숙모,명사,외숙모와 외삼촌
1102,3급,외식,명사,외식 산업
1103,3급,외투01,명사,외투를 입다
1104,3급,외할머니,명사,외할머니를 뵙다
1105,3급,외할아버지,명사,외할아버지와 외할머니
1106,3급,왼발,명사,왼발이 크다
1107,3급,요01,명사,요를 깔다
1108,3급,요가,명사,요가를 배우다
1109,3급,요구르트,명사,요구르트를 마시다
1110,3급,요리법,명사,요리법을 개발하다
1111,3급,욕실,명사,욕실을 청소하다
1112,3급,-용,접사,어린이용
1113,3급,용02,명사,용이 승천하다
1114,3급,용기01,명사,용기를 내다
1115,3급,용돈,명사,용돈을 벌다
1116,3급,용품,명사,등산 용품
1117,3급,우물,명사,우물을 파다
1118,3급,우선02,명사,노약자 우선
1119,3급,우수03,명사,우수 학생
1120,3급,우연히,부사,우연히 발견하다
1121,3급,우울,명사,우울에 빠지다
1122,3급,우정,명사,우정을 나누다
1123,3급,우주,명사,우주 만물
1124,3급,우체통,명사,빨간 우체통
1125,3급,우측,명사,우측 방향
1126,3급,우편02,명사,등기 우편
1127,3급,우편물,명사,우편물을 받다
1128,3급,우편함,명사,우편함에 넣다
1129,3급,우회전,명사,우회전을 허용하다
1130,3급,운01,명사,운이 좋다
1131,3급,운동량,명사,운동량을 늘리다
1132,3급,운동선수,명사,운동선수가 되다
1133,3급,운명01,명사,운명을 믿다
1134,3급,운전면허00,명사,운전면허를 따다
1135,3급,울리다01,동사,전화기가 울리다
1136,3급,울리다02,동사,아이를 울리다
1137,3급,웃어른,명사,웃어른을 공경하다
1138,3급,-원02,접사,대학원
1139,3급,원래02/원래01,명사/부사,원래 그렇다
1140,3급,원룸,명사,원룸에 살다
1141,3급,원숭이,명사,수컷 원숭이
1142,3급,원인,명사,원인을 밝히다
1143,3급,월03,명사,요일
1144,3급,월드컵,명사,월드컵이 열리다
1145,3급,월세,명사,월세를 내다
1146,3급,웬일,명사,웬일로 일찍 오다
1147,3급,위03,의존명사,1위
1148,3급,위층,명사,위층과 아래층
1149,3급,위하다,동사,가족을 위하다
1150,3급,윗글0,명사,윗글을 읽다
1151,3급,윗사람,명사,윗사람을 모시다
1152,3급,유람선,명사,유람선을 타다
1153,3급,유럽,명사,유럽 국가
1154,3급,유료,명사,유료 주차장
1155,3급,유머,명사,유머 감각
1156,3급,유물,명사,유물을 전시하다
1157,3급,유적,명사,유적이 발견되다
1158,3급,유적지,명사,유적지를 조사하다
1159,3급,-율02,접사,할인율
1160,3급,으악02,감탄사,
1161,3급,은01,명사,금과 은
1162,3급,음력,명사,음력 생일
1163,3급,음성01,명사,음성을 듣다
1164,3급,음식물식료품,명사,음식물을 삼키다
1165,3급,음악회,명사,음악회에 가다
1166,3급,음주,명사,음주 운전
1167,3급,응급실,명사,병원 응급실
1168,3급,응원,명사,응원 소리
1169,3급,의견,명사,의견을 나누다
1170,3급,의논,명사,의논 주제
1171,3급,이곳저곳,명사,이곳저곳을 살피다
1172,3급,이국적01/이국적02,관형사/명사,이국적 풍경
1173,3급,이끌다,동사,단체를 이끌다
1174,3급,이동,명사,장소 이동
1175,3급,이따,부사,이따 만나요
1176,3급,이래서,줄어든꼴,이리하여서
1177,3급,이러다,동사,이러고 있다
1178,3급,이런저런,관형사,이런저런 문제
1179,3급,이력서,명사,이력서를 내다
1180,3급,이루다,동사,꿈을 이루다
1181,3급,이루어지다,동사,소원이 이루어지다
1182,3급,이름표,명사,이름표를 달다
1183,3급,이리02,부사,이리 오다
1184,3급,이만02,부사,이만 줄이다
1185,3급,이메일,명사,이메일을 보내다
1186,3급,이미지,명사,청각적 이미지
1187,3급,이비인후과,명사,이비인후과 진료
1188,3급,이성02,명사,이성 친구
1189,3급,이웃집,명사,이웃집을 방문하다
1190,3급,이자02,명사,은행 이자
1191,3급,이하,명사,수준 이하
1192,3급,익히다02,동사,기술을 익히다
1193,3급,인구,명사,수도권 인구
1194,3급,인도02,명사,인도로 걷다
1195,3급,인삼차,명사,인삼차를 마시다
1196,3급,인상03,명사,인상에 남다
1197,3급,인상적01/인상적02,관형사/명사,인상적 작품
1198,3급,인생,명사,인생을 바치다
1199,3급,인쇄,명사,인쇄가 선명하다
1200,3급,인스턴트,명사,인스턴트 음식식료품
1201,3급,인심,명사,인심이 넉넉하다
1202,3급,인원,명사,인원이 부족하다
1203,3급,인터뷰,명사,인터뷰 기사
1204,3급,일04,명사,요일
1205,3급,일곱째02/일곱째01/일곱째03,수사/관형사/명사,순서
1206,3급,일반,명사,일반 가정
1207,3급,일본어,명사,일본어 회화
1208,3급,일본인00,명사,일본인을 만나다
1209,3급,일부러,부사,
1210,3급,일상생활,명사,일상생활에서 사용하다
1211,3급,일어,명사,일어로 말하다
1212,3급,일자리,명사,일자리를 구하다
1213,3급,일정01,명사,일정 기준
1214,3급,일정02,명사,여행 일정
1215,3급,일정표,명사,경기 일정표
1216,3급,일출,명사,일출을 보다
1217,3급,일행,명사,일행과 헤어지다
1218,3급,읽기베스트셀러 쇼핑,명사,읽기를 잘하다
1219,3급,입국,명사,입국 수속
1220,3급,입맛,명사,입맛이 좋다
1221,3급,입장료,명사,입장료를 내다
1222,3급,입학시험,명사,입학시험에 합격하다
1223,3급,입학식,명사,입학식을 치르다
1224,3급,잇다,동사,끈을 잇다
1225,3급,자01,명사,자로 재다
1226,3급,자03,감탄사,
1227,3급,자04,명사,하늘 천 자
1228,3급,자가용,명사,자가용으로 출근하다
1229,3급,자격,명사,보호자 자격
1230,3급,자기02/자기01,대명사/명사,자기만 알다
1231,3급,자녀,명사,자녀를 양육하다
1232,3급,자동,명사,자동으로 움직이다
1233,3급,자료,명사,자료를 찾다
1234,3급,자리02,명사,자리를 펴다
1235,3급,자매,명사,쌍둥이 자매
1236,3급,자세하다,형용사,자세한 설명
1237,3급,자신02,명사,자신이 있다
1238,3급,자유롭다,형용사,자유로운 생각
1239,3급,자주색,명사,색
1240,3급,작성,명사,보고서 작성
1241,3급,작은아버지,명사,친척
1242,3급,작은어머니,명사,친척
1243,3급,작은집,명사,작은집에 가다
1244,3급,잔돈02,명사,잔돈을 모으다
1245,3급,잔디밭,명사,잔디밭에 앉다
1246,3급,잠그다01,동사,문을 잠그다
1247,3급,잠기다01,동사,문이 잠기다
1248,3급,잠옷,명사,잠옷을 입다
1249,3급,잡아먹다,동사,동물을 잡아먹다
1250,3급,잡히다02,동사,도둑이 잡히다
1251,3급,-장07,접사,운동장
1252,3급,장단점,명사,성격의 장단점
1253,3급,장래,명사,장래 희망
1254,3급,장례식,명사,장례식을 치르다
1255,3급,장마철,명사,장마철이 다가오다
1256,3급,장면,명사,경기 장면
1257,3급,장미꽃00,명사,장미꽃을 주다
1258,3급,장수02,명사,장수 마을
1259,3급,장식,명사,
1260,3급,장점,명사,장점과 단점
1261,3급,장학금,명사,장학금을 받다
1262,3급,재다02,동사,무게를 재다
1263,3급,재킷,명사,재킷을 입다
1264,3급,재학,명사,재학 증명서
1265,3급,재활용,명사,재활용 쓰레기
1266,3급,잼,명사,잼을 바르다
1267,3급,쟤,줄어든꼴,저 아이
1268,3급,저기02,감탄사,
1269,3급,저녁때,명사,저녁때에 만나다
1270,3급,저러다,동사,떠들고 저러다
1271,3급,저렴하다,형용사,저렴한 물건
1272,3급,저울,명사,저울에 달다
1273,3급,저자03,명사,책의 저자
1274,3급,저축,명사,저축 예금
1275,3급,-적,접사,일반적
1276,3급,적어도,부사,
1277,3급,적응,명사,시차 적응
1278,3급,적히다,동사,이름이 적히다
1279,3급,전국,명사,전국 대회
1280,3급,전국적01/전국적02,관형사/명사,전국적 규모
1281,3급,전날,명사,시험 전날
1282,3급,전달02,명사,물건 전달
1283,3급,전망,명사,아파트 전망
1284,3급,전문02,명사,전문 분야
1285,3급,전문가,명사,전문가를 초빙하다
1286,3급,전문점,명사,커피 전문점
1287,3급,전설,명사,아름다운 전설
1288,3급,전세01,명사,전세로 살다
1289,3급,전시01,명사,전시 상품
1290,3급,전시회,명사,전시회를 관람하다
1291,3급,전용01,명사,외국인 전용
1292,3급,전원00,명사,전원을 끄다
1293,3급,전원02,명사,전원이 참가하다
1294,3급,전자02,명사,전자 제품
1295,3급,전자레인지,명사,전자레인지에 데우다
1296,3급,전자사전,명사,전자사전을 찾다
1297,3급,전쟁,명사,한국 전쟁
1298,3급,전통,명사,전통 의상
1299,3급,전통적01/전통적02,관형사/명사,전통적 방식
1300,3급,절01,명사,절에 가다
1301,3급,절02,명사,절을 받다
1302,3급,절03,명사,1장 1절
1303,3급,절대01/절대02,명사/부사,절대 안정
1304,3급,절대로,부사,절대로 아니다
1305,3급,절약,명사,시간 절약
1306,3급,젊은이,명사,젊은이의 꿈
1307,3급,-점,접사,백화점
1308,3급,점02/점03,명사/의존명사,점을 찍다
1309,3급,점원,명사,백화점 점원
1310,3급,점차02/점차01,부사/명사,점차 좋아지다
1311,3급,점퍼,명사,점퍼를 입다
1312,3급,접수02,명사,원서 접수
1313,3급,젓다,동사,커피를 젓다
1314,3급,정04,명사,정이 들다
1315,3급,정답,명사,정답을 고르다
1316,3급,정말로,부사,정말로 믿다
1317,3급,정보,명사,여행 정보
1318,3급,정수기,명사,정수기를 설치하다
1319,3급,정신,명사,절약 정신
1320,3급,정신없다,형용사,구경에 정신없다
1321,3급,정신없이,부사,정신없이 찾다
1322,3급,정오,명사,정오 뉴스
1323,3급,정원01,명사,정원 미달
1324,3급,정육점,명사,정육점의 고기
1325,3급,정장,명사,정장을 입다
1326,3급,정치,명사,정치 활동
1327,3급,정형외과,명사,정형외과 의사
1328,3급,정확히,부사,정확히 계산하다
1329,3급,제-,접사,제3과
1330,3급,제04,줄어든꼴,저의
1331,3급,제공,명사,자료 제공
1332,3급,제과점,명사,제과점 빵
1333,3급,제대로,부사,제대로 갖추다
1334,3급,제시간,명사,제시간에 도착하다
1335,3급,제안,명사,제안을 받다
1336,3급,제출,명사,보고서 제출
1337,3급,제품,명사,가죽 제품
1338,3급,조건,명사,성공 조건
1339,3급,조깅,명사,조깅을 하다
1340,3급,조끼,명사,조끼를 입다
1341,3급,조리04,명사,조리 시간
1342,3급,조미료,명사,인공 조미료
1343,3급,조사03,명사,조사 결과
1344,3급,조상,명사,조상을 모시다
1345,3급,조언,명사,조언을 구하다
1346,3급,존경,명사,존경을 받다
1347,3급,졸리다01,동사,졸린 눈
1348,3급,졸업생,명사,졸업생을 배출하다
1349,3급,졸업식,명사,졸업식을 하다
1350,3급,종교,명사,종교를 믿다
1351,3급,종이컵,명사,종이컵을 쓰다
